node_id,d,p_min,p_max,c_var,is_generator,energy_type,instance
67,0,0,0,0,False,,67
68,0,0,0,0,False,,67
69,59.830852437907,0,0,0,False,,67
70,0,0,0,0,False,,67
71,10.9630231178597,0,0,0,False,,67
72,5.1961653988817,0,0,0,False,,67
73,61.5248899913997,0,0,0,False,,67
74,39.2162225186714,0,0,0,False,,67
75,63.1972464686767,0,0,0,False,,67
76,52.9153079632845,0,0,0,False,,67
77,64.9728435614724,0,0,0,False,,67
78,32.911868235691,0,0,0,False,,67
79,0,0,916.2,50.33,True,gas,67
80,0,0,0,0,False,,67
81,47.4273759461633,0,0,0,False,,67
82,17.9911093085875,0,0,0,False,,67
83,9.99138783919119,0,0,0,False,,67
84,22.6517546227167,0,0,0,False,,67
85,19.7023825675737,0,0,0,False,,67
86,0,0,360,50.33,True,gas,67
87,42.8875972368619,0,0,0,False,,67
88,0,0,1146.6,50.33,True,gas,67
89,143.0882517022,0,0,0,False,,67
90,8.66088346595475,0,0,0,False,,67
91,60.2486099768453,0,0,0,False,,67
92,10.1112901012812,0,0,0,False,,67
93,27.2021100513904,0,0,0,False,,67
94,35.195581118686,0,0,0,False,,67
95,33.0450209137639,0,0,0,False,,67
96,12.7453426705539,0,0,0,False,,67
97,30.1272522664902,0,0,0,False,,67
98,37.6934603639145,0,0,0,False,,67
99,0,0,1175.4,50.33,True,gas,67
100,20.4536270120155,0,0,0,False,,67
101,4.63379317407018,0,0,0,False,,67
102,0,0,194.4,50.33,True,gas,67
103,33.4964739369444,0,0,0,False,,67
104,27.4543614742911,0,0,0,False,,67
105,36.5039978930445,0,0,0,False,,67
106,45.1931289546584,0,0,0,False,,67
107,1.92043846355202,0,0,0,False,,67
108,6.98065290898273,0,0,0,False,,67
109,32.4824387607533,0,0,0,False,,67
110,0,0,142.2,50.33,True,gas,67
111,60.7272187982635,0,0,0,False,,67
112,6,0,0,0,False,,67
113,7.19966477895543,0,0,0,False,,67
114,19.7747196997978,0,0,0,False,,67
115,169.547441044278,0,0,0,False,,67
116,18.4684263580511,0,0,0,False,,67
117,29.1269901379917,0,0,0,False,,67
0,44.4826055532167,0,0,0,False,,68
1,18.5876409806533,0,0,0,False,,68
2,35.6710170965429,0,0,0,False,,68
3,34.1223751348391,0,0,0,False,,68
4,0,0,0,0,False,,68
5,48.4670097396856,0,0,0,False,,68
6,16.7820190802275,0,0,0,False,,68
7,24.7923114833214,0,0,0,False,,68
8,0,0,0,0,False,,68
9,0,0,400,0,True,hydro,68
10,64.4909978829216,0,0,0,False,,68
11,0,0,200,0,True,hydro,68
12,34,0,0,0,False,,68
13,13.2181751638028,0,0,0,False,,68
14,85.3029821319008,0,0,0,False,,68
15,21.8700949356615,0,0,0,False,,68
16,10.1274122840397,0,0,0,False,,68
17,55.5149146569293,0,0,0,False,,68
18,41.906123086901,0,0,0,False,,68
19,16.9081284440662,0,0,0,False,,68
20,13.5844857410235,0,0,0,False,,68
21,9.43892961580146,0,0,0,False,,68
22,5.97596065559224,0,0,0,False,,68
23,11.626839928037,0,0,0,False,,68
24,0,0,397.8,28.948321,True,coal,68
25,0,0,873,22.22098,True,coal,68
26,63.874718118182,0,0,0,False,,68
27,15.5907805614751,0,0,0,False,,68
28,23.1884950733654,0,0,0,False,,68
29,0,0,0,0,False,,68
30,0,0,612,25.993982,True,coal,68
31,57.7258978712741,0,0,0,False,,68
32,22.0913324514718,0,0,0,False,,68
33,54.7541189199284,0,0,0,False,,68
34,31.4107761433898,0,0,0,False,,68
35,28.6124405845832,0,0,0,False,,68
36,0,0,0,0,False,,68
37,0,0,0,0,False,,68
38,26.9280929292841,0,0,0,False,,68
39,63.6306702138248,0,0,0,False,,68
40,32.0704474007091,0,0,0,False,,68
41,88.9502645876009,0,0,0,False,,68
42,17.0137763640868,0,0,0,False,,68
43,15.0088899406136,0,0,0,False,,68
44,47.4884611451057,0,0,0,False,,68
45,0,0,720,24.202306,True,coal,68
46,33.6029204090447,0,0,0,False,,68
47,18.1669466774859,0,0,0,False,,68
48,0,124.789725105843,124.789725105843,0,True,solar,68
49,16.8636059041602,0,0,0,False,,68
50,16.1248951393273,0,0,0,False,,68
51,14.5924252348201,0,0,0,False,,68
52,22.6371974428284,0,0,0,False,,68
53,0,56.6057225693822,56.6057225693822,0,True,solar,68
54,60.6755842002174,0,0,0,False,,68
55,80.9654621912252,0,0,0,False,,68
56,11.5066420474421,0,0,0,False,,68
57,11.7315502349171,0,0,0,False,,68
58,0,156.113770231065,156.113770231065,0,True,solar,68
59,75.0545118615975,0,0,0,False,,68
60,0,51.6847174982554,51.6847174982554,0,True,solar,68
61,70.8028532269426,0,0,0,False,,68
62,0,0,0,0,False,,68
63,0,0,0,0,False,,68
64,0,32.6778660541011,32.6778660541011,0,True,wind,68
65,0,165.375410700689,165.375410700689,0,True,wind,68
66,25.8784844010939,0,0,0,False,,68
67,0,0,0,0,False,,68
68,0,0,0,0,False,,68
69,62.0382456516361,0,0,0,False,,68
70,0,0,0,0,False,,68
71,11.5788427663696,0,0,0,False,,68
72,5.47891785898793,0,0,0,False,,68
73,58.3410023330845,0,0,0,False,,68
74,47,0,0,0,False,,68
75,63.1431386384686,0,0,0,False,,68
76,57.4867563531258,0,0,0,False,,68
77,67.4253855107604,0,0,0,False,,68
78,36.4667377724723,0,0,0,False,,68
79,0,0,916.2,50.33,True,gas,68
80,0,0,0,0,False,,68
81,46.5285107897797,0,0,0,False,,68
82,19.3162111784831,0,0,0,False,,68
83,10.2628304668781,0,0,0,False,,68
84,24,0,0,0,False,,68
85,21,0,0,0,False,,68
86,0,0,360,50.33,True,gas,68
87,44.9886369878262,0,0,0,False,,68
88,0,0,1146.6,50.33,True,gas,68
89,148.327353459628,0,0,0,False,,68
90,9.06379951630548,0,0,0,False,,68
91,62.1183686737046,0,0,0,False,,68
92,10.954208483935,0,0,0,False,,68
93,27.7989781444239,0,0,0,False,,68
94,38.5845005123851,0,0,0,False,,68
95,35.6403741946411,0,0,0,False,,68
96,13.5417783297226,0,0,0,False,,68
97,31.4017453606367,0,0,0,False,,68
98,37.8627864282791,0,0,0,False,,68
99,0,0,1175.4,50.33,True,gas,68
100,20.3776474596756,0,0,0,False,,68
101,4.99889081864239,0,0,0,False,,68
102,0,0,194.4,50.33,True,gas,68
103,33.8219030439275,0,0,0,False,,68
104,27.7331957361126,0,0,0,False,,68
105,41.4631268453455,0,0,0,False,,68
106,47.9889147837256,0,0,0,False,,68
107,1.89427284233559,0,0,0,False,,68
108,7.31710099202234,0,0,0,False,,68
109,35.363396918705,0,0,0,False,,68
110,0,0,142.2,50.33,True,gas,68
111,65.4860869448347,0,0,0,False,,68
112,5.48070859493381,0,0,0,False,,68
113,7.10162334249827,0,0,0,False,,68
114,20.6431492442394,0,0,0,False,,68
115,168.216917693505,0,0,0,False,,68
116,18.4902987402834,0,0,0,False,,68
117,31.2556022163053,0,0,0,False,,68
0,47.6813573849938,0,0,0,False,,69
1,18.657616640287,0,0,0,False,,69
2,38.9189640165916,0,0,0,False,,69
3,37.2637804225976,0,0,0,False,,69
4,0,0,0,0,False,,69
5,46.9281646117404,0,0,0,False,,69
6,19,0,0,0,False,,69
7,24.7856046664593,0,0,0,False,,69
8,0,0,0,0,False,,69
9,0,0,400,0,True,hydro,69
10,66.8757916535846,0,0,0,False,,69
11,0,0,200,0,True,hydro,69
12,32.901937100908,0,0,0,False,,69
13,13.1083949659448,0,0,0,False,,69
14,82.9455136675545,0,0,0,False,,69
15,22.2851337776236,0,0,0,False,,69
16,10.0024446111303,0,0,0,False,,69
17,57.2018103872057,0,0,0,False,,69
18,43.0485762513958,0,0,0,False,,69
19,17.558534724488,0,0,0,False,,69
20,13.8562887265695,0,0,0,False,,69
21,9.44122729077822,0,0,0,False,,69
22,6.39920326757612,0,0,0,False,,69
23,11.9547993009856,0,0,0,False,,69
24,0,0,397.8,28.948321,True,coal,69
25,0,0,873,22.22098,True,coal,69
26,64.9422164117119,0,0,0,False,,69
27,16.2682316892697,0,0,0,False,,69
28,21.6116465194315,0,0,0,False,,69
29,0,0,0,0,False,,69
30,0,0,612,25.993982,True,coal,69
31,57.055500828076,0,0,0,False,,69
32,22.4833856594981,0,0,0,False,,69
33,55.4691005979438,0,0,0,False,,69
34,31.4885343474809,0,0,0,False,,69
35,31,0,0,0,False,,69
36,0,0,0,0,False,,69
37,0,0,0,0,False,,69
38,24.6591510470819,0,0,0,False,,69
39,64.2483427958852,0,0,0,False,,69
40,32.4464187343814,0,0,0,False,,69
41,90.8546080217436,0,0,0,False,,69
42,17.6785129448734,0,0,0,False,,69
43,14.7008400745992,0,0,0,False,,69
44,53,0,0,0,False,,69
45,0,0,720,24.202306,True,coal,69
46,33.7266545791066,0,0,0,False,,69
47,18.7636261795021,0,0,0,False,,69
48,0,120.816777472744,120.816777472744,0,True,solar,69
49,16.8935752293704,0,0,0,False,,69
50,16.2051270128409,0,0,0,False,,69
51,16.8880029656938,0,0,0,False,,69
52,20.8150391992905,0,0,0,False,,69
53,0,50.4575085677107,50.4575085677107,0,True,solar,69
54,57.335241753656,0,0,0,False,,69
55,84,0,0,0,False,,69
56,10.9572929568095,0,0,0,False,,69
57,11.4209502168383,0,0,0,False,,69
58,0,154.516253866862,154.516253866862,0,True,solar,69
59,75.4863202054601,0,0,0,False,,69
60,0,51.2144339454296,51.2144339454296,0,True,solar,69
61,76.0065306444672,0,0,0,False,,69
62,0,0,0,0,False,,69
63,0,0,0,0,False,,69
64,0,35.9337594992954,35.9337594992954,0,True,wind,69
65,0,170.291668912337,170.291668912337,0,True,wind,69
66,26.2376715492646,0,0,0,False,,69
67,0,0,0,0,False,,69
68,0,0,0,0,False,,69
69,63.9220950184927,0,0,0,False,,69
70,0,0,0,0,False,,69
71,11.4238945278829,0,0,0,False,,69
72,5.62686441344505,0,0,0,False,,69
73,68,0,0,0,False,,69
74,44.8042524289716,0,0,0,False,,69
75,64.3541333322744,0,0,0,False,,69
76,56.0185427129988,0,0,0,False,,69
77,69.7124274201607,0,0,0,False,,69
78,39,0,0,0,False,,69
79,0,0,916.2,50.33,True,gas,69
80,0,0,0,0,False,,69
81,47.9738667859126,0,0,0,False,,69
82,18.1939633802911,0,0,0,False,,69
83,10.5657641761294,0,0,0,False,,69
84,23.5269682286084,0,0,0,False,,69
85,20.4763206215487,0,0,0,False,,69
86,0,0,360,50.33,True,gas,69
87,45.7475629449949,0,0,0,False,,69
88,0,0,1146.6,50.33,True,gas,69
89,147.65253876672,0,0,0,False,,69
90,9.00785614032723,0,0,0,False,,69
91,60.6413542776926,0,0,0,False,,69
92,11.9133066959332,0,0,0,False,,69
93,28.3203619571294,0,0,0,False,,69
94,41.8116971839984,0,0,0,False,,69
95,36.2140416001269,0,0,0,False,,69
96,14.513823474728,0,0,0,False,,69
97,34,0,0,0,False,,69
98,38.6770791196556,0,0,0,False,,69
99,0,0,1175.4,50.33,True,gas,69
100,21.1388457088192,0,0,0,False,,69
101,4.77432593732003,0,0,0,False,,69
102,0,0,194.4,50.33,True,gas,69
103,36.3985138342049,0,0,0,False,,69
104,28.4955460191886,0,0,0,False,,69
105,38.1871171750274,0,0,0,False,,69
106,50,0,0,0,False,,69
107,1.88465575648017,0,0,0,False,,69
108,7.79227960491797,0,0,0,False,,69
109,36.7594339412919,0,0,0,False,,69
110,0,0,142.2,50.33,True,gas,69
111,64.8473429213565,0,0,0,False,,69
112,5.84015860735255,0,0,0,False,,69
113,7.55285813459882,0,0,0,False,,69
114,21.7297226351138,0,0,0,False,,69
115,176.499438100374,0,0,0,False,,69
116,18.639824295791,0,0,0,False,,69
117,29.6356836910971,0,0,0,False,,69
0,47.2682613977943,0,0,0,False,,70
1,16.8413280141418,0,0,0,False,,70
2,36.5016986640971,0,0,0,False,,70
3,39,0,0,0,False,,70
4,0,0,0,0,False,,70
5,51.0926506359108,0,0,0,False,,70
6,17.2602298960304,0,0,0,False,,70
7,28,0,0,0,False,,70
8,0,0,0,0,False,,70
9,0,0,400,0,True,hydro,70
10,66.5451046995478,0,0,0,False,,70
11,0,0,200,0,True,hydro,70
12,32.564074978193,0,0,0,False,,70
13,14,0,0,0,False,,70
14,90,0,0,0,False,,70
15,22.835148577306,0,0,0,False,,70
16,10.2740771803825,0,0,0,False,,70
17,58.6682276335973,0,0,0,False,,70
18,42.3322711198581,0,0,0,False,,70
19,17.4240829881146,0,0,0,False,,70
20,12.8309729603011,0,0,0,False,,70
21,9.15647416834248,0,0,0,False,,70
22,6.19057108914964,0,0,0,False,,70
23,11.7870892447091,0,0,0,False,,70
24,0,0,397.8,28.948321,True,coal,70
25,0,0,873,22.22098,True,coal,70
26,69.7896846965316,0,0,0,False,,70
27,17,0,0,0,False,,70
28,21.7019014739159,0,0,0,False,,70
29,0,0,0,0,False,,70
30,0,0,612,25.993982,True,coal,70
31,54.5646409249371,0,0,0,False,,70
32,22.6350844801108,0,0,0,False,,70
33,55.8241037012474,0,0,0,False,,70
34,30.6124112750694,0,0,0,False,,70
35,27.9042682580659,0,0,0,False,,70
36,0,0,0,0,False,,70
37,0,0,0,0,False,,70
38,27,0,0,0,False,,70
39,62.4322829834856,0,0,0,False,,70
40,34.0293592496902,0,0,0,False,,70
41,96,0,0,0,False,,70
42,17.2818886444756,0,0,0,False,,70
43,16,0,0,0,False,,70
44,50.9634739063759,0,0,0,False,,70
45,0,0,720,24.202306,True,coal,70
46,34,0,0,0,False,,70
47,19.5296551492123,0,0,0,False,,70
48,0,105.111378113395,105.111378113395,0,True,solar,70
49,16.9706168243209,0,0,0,False,,70
50,17,0,0,0,False,,70
51,16.8132449179647,0,0,0,False,,70
52,22.9058168456384,0,0,0,False,,70
53,0,38.9800842990708,38.9800842990708,0,True,solar,70
54,60.7447950933336,0,0,0,False,,70
55,79.432062881419,0,0,0,False,,70
56,11.5255290277883,0,0,0,False,,70
57,12,0,0,0,False,,70
58,0,125.377366709346,125.377366709346,0,True,solar,70
59,71.067557888947,0,0,0,False,,70
60,0,47.6673564637128,47.6673564637128,0,True,solar,70
61,69.5104400802611,0,0,0,False,,70
62,0,0,0,0,False,,70
63,0,0,0,0,False,,70
64,0,37.1160605375443,37.1160605375443,0,True,wind,70
65,0,160.159155570635,160.159155570635,0,True,wind,70
66,28,0,0,0,False,,70
67,0,0,0,0,False,,70
68,0,0,0,0,False,,70
69,62.2641619775046,0,0,0,False,,70
70,0,0,0,0,False,,70
71,11.5946578031427,0,0,0,False,,70
72,6,0,0,0,False,,70
73,66.2315032727103,0,0,0,False,,70
74,46.8944359756336,0,0,0,False,,70
75,63.2127751908062,0,0,0,False,,70
76,56.0608128334156,0,0,0,False,,70
77,70.8448382862239,0,0,0,False,,70
78,38.0253064379546,0,0,0,False,,70
79,0,0,916.2,50.33,True,gas,70
80,0,0,0,0,False,,70
81,48.7200043395585,0,0,0,False,,70
82,19.2400884065027,0,0,0,False,,70
83,10.5943653607194,0,0,0,False,,70
84,23.7218119153746,0,0,0,False,,70
85,19.6671562760838,0,0,0,False,,70
86,0,0,360,50.33,True,gas,70
87,46.2171729455289,0,0,0,False,,70
88,0,0,1146.6,50.33,True,gas,70
89,149.215584423611,0,0,0,False,,70
90,9.08651015604984,0,0,0,False,,70
91,61.5997941857106,0,0,0,False,,70
92,11.1002434352645,0,0,0,False,,70
93,28.7039018895653,0,0,0,False,,70
94,42,0,0,0,False,,70
95,38,0,0,0,False,,70
96,15,0,0,0,False,,70
97,33.50602597256,0,0,0,False,,70
98,38.9254896620048,0,0,0,False,,70
99,0,0,1175.4,50.33,True,gas,70
100,22,0,0,0,False,,70
101,5,0,0,0,False,,70
102,0,0,194.4,50.33,True,gas,70
103,33.9448390657798,0,0,0,False,,70
104,28.7775852285371,0,0,0,False,,70
105,38.6229707414705,0,0,0,False,,70
106,44.967098627048,0,0,0,False,,70
107,2,0,0,0,False,,70
108,7.31789601573527,0,0,0,False,,70
109,36.2258727690221,0,0,0,False,,70
110,0,0,142.2,50.33,True,gas,70
111,59.2292538700345,0,0,0,False,,70
112,5.67861287823084,0,0,0,False,,70
113,8,0,0,0,False,,70
114,21.830568999964,0,0,0,False,,70
115,167.174948029122,0,0,0,False,,70
116,18.8524080056766,0,0,0,False,,70
117,31.4040017305965,0,0,0,False,,70
0,51,0,0,0,False,,71
1,18.9249988543197,0,0,0,False,,71
2,36.6483303340874,0,0,0,False,,71
3,36.5227302353463,0,0,0,False,,71
4,0,0,0,0,False,,71
5,52,0,0,0,False,,71
6,17.1918412015401,0,0,0,False,,71
7,26.1113261378395,0,0,0,False,,71
8,0,0,0,0,False,,71
9,0,0,400,0,True,hydro,71
10,67.1415352934589,0,0,0,False,,71
11,0,0,200,0,True,hydro,71
12,33.5531113186065,0,0,0,False,,71
13,12.7495205333802,0,0,0,False,,71
14,82.1232415119377,0,0,0,False,,71
15,23.4506203090633,0,0,0,False,,71
16,10.4476716356864,0,0,0,False,,71
17,59.188298237193,0,0,0,False,,71
18,45,0,0,0,False,,71
19,17.6229817761135,0,0,0,False,,71
20,13.1982355945393,0,0,0,False,,71
21,10,0,0,0,False,,71
22,7,0,0,0,False,,71
23,13,0,0,0,False,,71
24,0,0,397.8,28.948321,True,coal,71
25,0,0,873,22.22098,True,coal,71
26,71,0,0,0,False,,71
27,16.3297814437348,0,0,0,False,,71
28,23.6630103849858,0,0,0,False,,71
29,0,0,0,0,False,,71
30,0,0,612,25.993982,True,coal,71
31,57.4554527470961,0,0,0,False,,71
32,23,0,0,0,False,,71
33,59,0,0,0,False,,71
34,33,0,0,0,False,,71
35,30.2144616899331,0,0,0,False,,71
36,0,0,0,0,False,,71
37,0,0,0,0,False,,71
38,26.3469376764692,0,0,0,False,,71
39,64.829725508231,0,0,0,False,,71
40,30.889365217201,0,0,0,False,,71
41,94.3576225452165,0,0,0,False,,71
42,16.140494872521,0,0,0,False,,71
43,15.5133399010908,0,0,0,False,,71
44,50.6471684631529,0,0,0,False,,71
45,0,0,720,24.202306,True,coal,71
46,33.6068050685101,0,0,0,False,,71
47,20,0,0,0,False,,71
48,0,99.9609870843603,99.9609870843603,0,True,solar,71
49,16.7033638972027,0,0,0,False,,71
50,15.7526581964666,0,0,0,False,,71
51,18,0,0,0,False,,71
52,23,0,0,0,False,,71
53,0,39.0843841426926,39.0843841426926,0,True,solar,71
54,63,0,0,0,False,,71
55,79.3271413371411,0,0,0,False,,71
56,12,0,0,0,False,,71
57,11.5128883811356,0,0,0,False,,71
58,0,109.018999829529,109.018999829529,0,True,solar,71
59,72.5509884864864,0,0,0,False,,71
60,0,38.0058241435093,38.0058241435093,0,True,solar,71
61,76.7182502448138,0,0,0,False,,71
62,0,0,0,0,False,,71
63,0,0,0,0,False,,71
64,0,42.0766267185952,42.0766267185952,0,True,wind,71
65,0,189.099243257094,189.099243257094,0,True,wind,71
66,27.236137680673,0,0,0,False,,71
67,0,0,0,0,False,,71
68,0,0,0,0,False,,71
69,61.6252051018139,0,0,0,False,,71
70,0,0,0,0,False,,71
71,11.669806592235,0,0,0,False,,71
72,5.74035304530647,0,0,0,False,,71
73,65.7673011549866,0,0,0,False,,71
74,45.9770690817314,0,0,0,False,,71
75,68,0,0,0,False,,71
76,61,0,0,0,False,,71
77,66.7070448741109,0,0,0,False,,71
78,34.6458229392633,0,0,0,False,,71
79,0,0,916.2,50.33,True,gas,71
80,0,0,0,0,False,,71
81,52.2660362766129,0,0,0,False,,71
82,20,0,0,0,False,,71
83,9.55486327694557,0,0,0,False,,71
84,23.4700060904724,0,0,0,False,,71
85,20.3298960003803,0,0,0,False,,71
86,0,0,360,50.33,True,gas,71
87,44.7065906435899,0,0,0,False,,71
88,0,0,1146.6,50.33,True,gas,71
89,155.360770900918,0,0,0,False,,71
90,9.59617758349985,0,0,0,False,,71
91,64.8918642361216,0,0,0,False,,71
92,11.2463933289751,0,0,0,False,,71
93,29.9122297547923,0,0,0,False,,71
94,40.6182818558402,0,0,0,False,,71
95,35.4243130525314,0,0,0,False,,71
96,14.7729713746242,0,0,0,False,,71
97,32.9571698632605,0,0,0,False,,71
98,41.7684975403013,0,0,0,False,,71
99,0,0,1175.4,50.33,True,gas,71
100,20.797647677732,0,0,0,False,,71
101,4.76112314429578,0,0,0,False,,71
102,0,0,194.4,50.33,True,gas,71
103,38,0,0,0,False,,71
104,29.5994399481201,0,0,0,False,,71
105,37.3048473664453,0,0,0,False,,71
106,48.3046848821664,0,0,0,False,,71
107,1.86497393735325,0,0,0,False,,71
108,7.29576137407349,0,0,0,False,,71
109,39,0,0,0,False,,71
110,0,0,142.2,50.33,True,gas,71
111,68,0,0,0,False,,71
112,5.50195054525525,0,0,0,False,,71
113,7.81187270662719,0,0,0,False,,71
114,21.8881727013943,0,0,0,False,,71
115,174.208114817023,0,0,0,False,,71
116,20,0,0,0,False,,71
117,29.4106941960017,0,0,0,False,,71
0,45.8541738650515,0,0,0,False,,72
1,18.7939298865306,0,0,0,False,,72
2,39,0,0,0,False,,72
3,35.2956927203756,0,0,0,False,,72
4,0,0,0,0,False,,72
5,49.7057797556789,0,0,0,False,,72
6,17.4847665655744,0,0,0,False,,72
7,26.2776733904836,0,0,0,False,,72
8,0,0,0,0,False,,72
9,0,0,400,0,True,hydro,72
10,68.0095986342918,0,0,0,False,,72
11,0,0,200,0,True,hydro,72
12,32.4581584987224,0,0,0,False,,72
13,12.5660735958584,0,0,0,False,,72
14,82.8199664882309,0,0,0,False,,72
15,24.8109715558951,0,0,0,False,,72
16,10.8850553002078,0,0,0,False,,72
17,51.1002727761905,0,0,0,False,,72
18,44.5321332965912,0,0,0,False,,72
19,18,0,0,0,False,,72
20,13.2593149822716,0,0,0,False,,72
21,9.64563924960986,0,0,0,False,,72
22,6.35574233570597,0,0,0,False,,72
23,11.3716696291243,0,0,0,False,,72
24,0,0,397.8,28.948321,True,coal,72
25,0,0,873,22.22098,True,coal,72
26,68.7969234281602,0,0,0,False,,72
27,16.5801398293365,0,0,0,False,,72
28,22.824284683883,0,0,0,False,,72
29,0,0,0,0,False,,72
30,0,0,612,25.993982,True,coal,72
31,57.2011027529279,0,0,0,False,,72
32,22.9200395525935,0,0,0,False,,72
33,55.9021961620135,0,0,0,False,,72
34,31.0659958410862,0,0,0,False,,72
35,29.9461232011852,0,0,0,False,,72
36,0,0,0,0,False,,72
37,0,0,0,0,False,,72
38,26.5011185812352,0,0,0,False,,72
39,64.8509033150368,0,0,0,False,,72
40,33.366871254293,0,0,0,False,,72
41,90.3039365925153,0,0,0,False,,72
42,18,0,0,0,False,,72
43,15.650789314235,0,0,0,False,,72
44,52.1952187336902,0,0,0,False,,72
45,0,0,720,24.202306,True,coal,72
46,33.2520077290329,0,0,0,False,,72
47,18.9032724203212,0,0,0,False,,72
48,0,73.6223876785109,73.6223876785109,0,True,solar,72
49,16.366944926134,0,0,0,False,,72
50,16.5179719622653,0,0,0,False,,72
51,16.8875793362164,0,0,0,False,,72
52,22.6128162885086,0,0,0,False,,72
53,0,32.5938967240885,32.5938967240885,0,True,solar,72
54,58.5197555649399,0,0,0,False,,72
55,81.1787360235584,0,0,0,False,,72
56,10.9809684856371,0,0,0,False,,72
57,10.9665158008863,0,0,0,False,,72
58,0,99.1674536010472,99.1674536010472,0,True,solar,72
59,71.8040167927022,0,0,0,False,,72
60,0,30.6252366638732,30.6252366638732,0,True,solar,72
61,77,0,0,0,False,,72
62,0,0,0,0,False,,72
63,0,0,0,0,False,,72
64,0,39.8417554846093,39.8417554846093,0,True,wind,72
65,0,197.769986867688,197.769986867688,0,True,wind,72
66,26.9403363685529,0,0,0,False,,72
67,0,0,0,0,False,,72
68,0,0,0,0,False,,72
69,63.3269921500029,0,0,0,False,,72
70,0,0,0,0,False,,72
71,11.8283489564402,0,0,0,False,,72
72,5.65448962813219,0,0,0,False,,72
73,64.4965196450409,0,0,0,False,,72
74,46.0621051127245,0,0,0,False,,72
75,63.5888055313977,0,0,0,False,,72
76,55.8691726330956,0,0,0,False,,72
77,69.0731311202795,0,0,0,False,,72
78,37.4480953954358,0,0,0,False,,72
79,0,0,916.2,50.33,True,gas,72
80,0,0,0,0,False,,72
81,51.8938991217829,0,0,0,False,,72
82,18.6348858520328,0,0,0,False,,72
83,11,0,0,0,False,,72
84,23.4206697766143,0,0,0,False,,72
85,20.8075554454086,0,0,0,False,,72
86,0,0,360,50.33,True,gas,72
87,42.3107235024643,0,0,0,False,,72
88,0,0,1146.6,50.33,True,gas,72
89,151.301273676861,0,0,0,False,,72
90,9.42001204834728,0,0,0,False,,72
91,62.1871256249419,0,0,0,False,,72
92,11.1233643389508,0,0,0,False,,72
93,30,0,0,0,False,,72
94,39.3613635725876,0,0,0,False,,72
95,35.2977853567986,0,0,0,False,,72
96,14.3711361279217,0,0,0,False,,72
97,33.7611381866073,0,0,0,False,,72
98,40.214954725775,0,0,0,False,,72
99,0,0,1175.4,50.33,True,gas,72
100,21.1920167267704,0,0,0,False,,72
101,4.88299511687188,0,0,0,False,,72
102,0,0,194.4,50.33,True,gas,72
103,36.4538637775481,0,0,0,False,,72
104,28.2063934837344,0,0,0,False,,72
105,43,0,0,0,False,,72
106,47.6206179183028,0,0,0,False,,72
107,1.89819287841431,0,0,0,False,,72
108,8,0,0,0,False,,72
109,34.8313551367362,0,0,0,False,,72
110,0,0,142.2,50.33,True,gas,72
111,59.2657386242578,0,0,0,False,,72
112,5.6510422907631,0,0,0,False,,72
113,7.63308863535407,0,0,0,False,,72
114,20.3893817000657,0,0,0,False,,72
115,175.863148630209,0,0,0,False,,72
116,17.2503914236745,0,0,0,False,,72
117,30.9389652198583,0,0,0,False,,72
0,48.6110070416877,0,0,0,False,,73
1,18.1541538710161,0,0,0,False,,73
2,38.2382215354918,0,0,0,False,,73
3,36.8997291427066,0,0,0,False,,73
4,0,0,0,0,False,,73
5,44.8459083516829,0,0,0,False,,73
6,17.39813562158,0,0,0,False,,73
7,26.4594860141088,0,0,0,False,,73
8,0,0,0,0,False,,73
9,0,0,400,0,True,hydro,73
10,64.5566043593776,0,0,0,False,,73
11,0,0,200,0,True,hydro,73
12,32.8162389753486,0,0,0,False,,73
13,12.7192735800554,0,0,0,False,,73
14,83.5622664853216,0,0,0,False,,73
15,21.7700227399874,0,0,0,False,,73
16,10.2716391390788,0,0,0,False,,73
17,53.4922078246772,0,0,0,False,,73
18,39.8575077690219,0,0,0,False,,73
19,17.4651518644894,0,0,0,False,,73
20,13.546778659197,0,0,0,False,,73
21,9.38867158221013,0,0,0,False,,73
22,6.13922099015621,0,0,0,False,,73
23,12.1407870928962,0,0,0,False,,73
24,0,0,397.8,28.948321,True,coal,73
25,0,0,873,22.22098,True,coal,73
26,60.9650339443394,0,0,0,False,,73
27,16.2932334858271,0,0,0,False,,73
28,24,0,0,0,False,,73
29,0,0,0,0,False,,73
30,0,0,612,25.993982,True,coal,73
31,58.4358416435199,0,0,0,False,,73
32,22.5759856253769,0,0,0,False,,73
33,56.8008492387069,0,0,0,False,,73
34,32.1268752213278,0,0,0,False,,73
35,29.8216499987989,0,0,0,False,,73
36,0,0,0,0,False,,73
37,0,0,0,0,False,,73
38,25.1756252859296,0,0,0,False,,73
39,58.4135180362885,0,0,0,False,,73
40,37,0,0,0,False,,73
41,87.4936376453864,0,0,0,False,,73
42,16.3250511617239,0,0,0,False,,73
43,15.5741446450529,0,0,0,False,,73
44,48.7514330184804,0,0,0,False,,73
45,0,0,720,24.202306,True,coal,73
46,32.2569830566356,0,0,0,False,,73
47,18.7958742716274,0,0,0,False,,73
48,0,63.5009748350038,63.5009748350038,0,True,solar,73
49,16.4746452201438,0,0,0,False,,73
50,15.9451089778016,0,0,0,False,,73
51,15.8082385736477,0,0,0,False,,73
52,22.595513432364,0,0,0,False,,73
53,0,25.0173105101313,25.0173105101313,0,True,solar,73
